amount,payment_method,failure_reason,retry_count,customer_success_rate,is_anomaly,recovered
7901.36,CARD,BANK_ERROR,0,0.59,0,1
32387.22,WALLET,TIMEOUT,0,0.87,0,1
66162.64,UPI,UNKNOWN,3,0.78,0,0
92942.59,UPI,BANK_ERROR,2,0.69,0,0
95475.7,CARD,TIMEOUT,1,0.38,0,0
39829.34,UPI,BANK_ERROR,1,0.43,1,0
1167.99,NET_BANKING,NETWORK_ERROR,4,0.7,0,1
45809.61,CARD,LIMIT_EXCEEDED,2,0.96,1,0
56650.34,CARD,NETWORK_ERROR,3,0.48,0,0
22048.86,WALLET,TIMEOUT,0,0.45,1,0
39598.01,WALLET,UNKNOWN,3,0.37,0,0
73163.19,CARD,BANK_ERROR,1,0.32,0,0
95645.95,UPI,INVALID_DETAILS,4,0.78,1,0
99425.52,CARD,LIMIT_EXCEEDED,3,0.45,0,0
47434.47,CARD,INSUFFICIENT_FUNDS,1,0.73,0,0
76368.42,NET_BANKING,LIMIT_EXCEEDED,2,0.4,0,1
61909.68,UPI,LIMIT_EXCEEDED,2,0.39,0,0
43966.93,CARD,TIMEOUT,4,0.77,0,1
16122.51,NET_BANKING,NETWORK_ERROR,2,0.36,0,0
8536.02,UPI,LIMIT_EXCEEDED,2,0.77,0,1
87772.79,CARD,INVALID_DETAILS,0,0.31,0,0
13335.69,NET_BANKING,INSUFFICIENT_FUNDS,1,0.81,1,0
19444.87,NET_BANKING,INVALID_DETAILS,1,0.9,0,0
80784.42,UPI,TIMEOUT,4,0.4,1,0
87184.41,WALLET,BANK_ERROR,0,0.59,0,0
47388.92,NET_BANKING,INSUFFICIENT_FUNDS,1,0.44,0,1
25645.74,UPI,TIMEOUT,0,0.6,0,1
68734.54,NET_BANKING,NETWORK_ERROR,2,0.68,0,0
49235.24,NET_BANKING,BANK_ERROR,4,0.94,0,0
29923.96,UPI,NETWORK_ERROR,0,0.52,0,0
41090.57,WALLET,INSUFFICIENT_FUNDS,1,0.38,0,1
69964.02,CARD,BANK_ERROR,4,0.94,0,0
98418.56,WALLET,INVALID_DETAILS,2,0.46,0,0
85157.91,NET_BANKING,TIMEOUT,3,0.42,0,0
59783.53,UPI,UNKNOWN,0,0.36,0,0
32274.46,WALLET,UNKNOWN,1,0.61,1,1
4517.5,UPI,TIMEOUT,2,0.66,0,1
90893.36,NET_BANKING,UNKNOWN,4,0.91,1,0
47353.34,WALLET,INSUFFICIENT_FUNDS,2,0.86,0,0
22408.44,NET_BANKING,INVALID_DETAILS,2,0.75,0,1
32935.51,NET_BANKING,LIMIT_EXCEEDED,3,0.6,0,0
85332.67,UPI,INVALID_DETAILS,1,0.83,1,0
71009.8,NET_BANKING,TIMEOUT,3,0.96,0,1
86864.22,UPI,INSUFFICIENT_FUNDS,3,0.3,1,0
96813.99,WALLET,INSUFFICIENT_FUNDS,0,0.9,0,0
20541.05,WALLET,INSUFFICIENT_FUNDS,0,0.92,0,1
74959.17,CARD,INVALID_DETAILS,4,0.73,1,0
1199.73,WALLET,NETWORK_ERROR,3,0.91,0,0
57438.37,WALLET,LIMIT_EXCEEDED,4,0.39,0,0
69745.2,UPI,UNKNOWN,1,0.44,0,0
67824.3,CARD,LIMIT_EXCEEDED,2,0.8,1,0
51496.69,UPI,LIMIT_EXCEEDED,2,0.83,1,0
5589.38,UPI,INVALID_DETAILS,0,0.62,0,0
98031.68,NET_BANKING,UNKNOWN,2,0.51,0,0
11476.77,UPI,TIMEOUT,3,0.7,0,1
64204.83,NET_BANKING,NETWORK_ERROR,1,0.5,0,0
11357.95,WALLET,INSUFFICIENT_FUNDS,2,0.47,1,0
92129.71,NET_BANKING,INVALID_DETAILS,4,0.8,0,0
57444.02,WALLET,NETWORK_ERROR,4,0.88,0,1
67357.14,NET_BANKING,TIMEOUT,4,0.35,0,0
22199.05,NET_BANKING,INVALID_DETAILS,0,0.63,0,0
67157.43,WALLET,TIMEOUT,3,0.36,0,1
62828.6,WALLET,LIMIT_EXCEEDED,4,0.45,1,0
71691.91,NET_BANKING,NETWORK_ERROR,0,0.46,0,0
34336.72,NET_BANKING,INVALID_DETAILS,0,0.8,0,0
14255.34,WALLET,NETWORK_ERROR,1,0.41,0,0
33435.95,UPI,NETWORK_ERROR,4,0.61,0,1
14395.58,CARD,BANK_ERROR,2,0.63,0,0
33309.05,UPI,LIMIT_EXCEEDED,1,0.78,0,0
98676.11,UPI,BANK_ERROR,0,0.33,0,1
42100.62,NET_BANKING,NETWORK_ERROR,2,0.68,0,1
16431.69,CARD,INVALID_DETAILS,4,0.36,0,0
78676.71,WALLET,NETWORK_ERROR,0,0.6,0,1
86995.71,CARD,INVALID_DETAILS,0,0.55,0,0
35593.76,UPI,NETWORK_ERROR,2,0.55,0,1
96967.76,CARD,INVALID_DETAILS,2,0.59,0,0
60768.66,NET_BANKING,UNKNOWN,1,0.46,0,0
19572.77,UPI,NETWORK_ERROR,3,0.32,1,0
24797.55,WALLET,INVALID_DETAILS,1,0.94,0,0
18782.3,CARD,BANK_ERROR,0,0.68,0,1
40340.9,WALLET,UNKNOWN,4,0.33,0,0
95640.48,UPI,BANK_ERROR,0,0.34,1,1
61354.34,WALLET,TIMEOUT,4,0.62,0,0
72947.53,CARD,INVALID_DETAILS,1,0.81,0,0
83988.42,CARD,LIMIT_EXCEEDED,3,0.83,1,1
34048.91,UPI,TIMEOUT,0,0.41,0,1
56142.95,CARD,LIMIT_EXCEEDED,1,0.74,0,1
78050.68,NET_BANKING,NETWORK_ERROR,4,0.68,0,0
44767.99,CARD,LIMIT_EXCEEDED,1,0.34,0,0
52096.03,UPI,INSUFFICIENT_FUNDS,1,0.59,1,0
26239.28,WALLET,NETWORK_ERROR,4,0.69,0,1
41131.01,WALLET,UNKNOWN,0,0.74,0,0
26078.43,NET_BANKING,BANK_ERROR,2,0.61,0,0
47192.72,NET_BANKING,INSUFFICIENT_FUNDS,3,0.3,1,0
47076.22,UPI,TIMEOUT,0,0.4,1,0
95372.83,CARD,LIMIT_EXCEEDED,2,0.41,1,0
51508.63,CARD,TIMEOUT,0,0.78,0,1
630.33,CARD,UNKNOWN,3,0.35,1,0
39025.66,WALLET,LIMIT_EXCEEDED,4,0.31,0,0
64305.71,WALLET,NETWORK_ERROR,3,0.96,1,0
14862.35,CARD,INSUFFICIENT_FUNDS,1,0.82,0,0
24203.13,NET_BANKING,INVALID_DETAILS,2,0.36,0,1
60591.06,NET_BANKING,LIMIT_EXCEEDED,0,0.66,0,1
616.88,WALLET,TIMEOUT,0,0.55,0,0
72590.85,UPI,TIMEOUT,2,0.34,0,0
58108.63,WALLET,LIMIT_EXCEEDED,3,0.61,0,0
8782.13,UPI,NETWORK_ERROR,0,0.36,1,1
47163.69,UPI,TIMEOUT,4,0.8,0,1
5282.49,NET_BANKING,INVALID_DETAILS,2,0.68,0,0
23349.53,CARD,INSUFFICIENT_FUNDS,0,0.31,0,0
36765.2,WALLET,NETWORK_ERROR,3,0.76,0,0
42514.96,WALLET,INVALID_DETAILS,2,0.47,0,0
67981.03,NET_BANKING,INVALID_DETAILS,1,0.34,0,0
77966.75,CARD,TIMEOUT,2,0.33,0,0
19171.59,WALLET,UNKNOWN,4,0.82,0,0
39849.23,WALLET,TIMEOUT,4,0.38,0,1
53254.35,NET_BANKING,TIMEOUT,0,0.85,0,0
80093.89,NET_BANKING,LIMIT_EXCEEDED,3,0.65,0,0
3968.58,UPI,BANK_ERROR,2,0.64,0,1
35870.73,NET_BANKING,NETWORK_ERROR,2,0.32,1,0
18674.41,NET_BANKING,UNKNOWN,1,0.52,0,1
90185.54,UPI,INVALID_DETAILS,0,0.92,1,0
7546.62,NET_BANKING,TIMEOUT,3,0.91,1,0
32489.95,CARD,UNKNOWN,1,0.35,0,0
50257.97,CARD,INSUFFICIENT_FUNDS,3,0.79,0,0
85216.43,UPI,UNKNOWN,0,0.9,0,1
15908.9,WALLET,INVALID_DETAILS,1,0.31,0,0
82352.28,WALLET,UNKNOWN,4,0.89,1,0
75990.27,NET_BANKING,TIMEOUT,2,0.71,1,0
989.53,CARD,LIMIT_EXCEEDED,1,0.94,0,0
25580.96,WALLET,UNKNOWN,1,0.35,0,1
33926.93,UPI,UNKNOWN,2,0.53,0,0
42670.42,WALLET,LIMIT_EXCEEDED,4,0.65,1,0
52711.3,WALLET,NETWORK_ERROR,2,0.49,1,0
29843.64,UPI,BANK_ERROR,2,0.3,1,1
93594.2,CARD,TIMEOUT,0,0.77,1,0
33620.7,UPI,INVALID_DETAILS,4,0.44,0,0
3207.93,CARD,UNKNOWN,2,0.87,1,0
60602.26,WALLET,INVALID_DETAILS,2,0.58,0,0
80430.08,CARD,INVALID_DETAILS,1,0.78,0,1
94218.39,WALLET,INSUFFICIENT_FUNDS,3,0.53,0,0
96796.14,UPI,TIMEOUT,0,0.39,0,0
24506.61,UPI,BANK_ERROR,3,0.95,0,0
71689.59,WALLET,INSUFFICIENT_FUNDS,4,0.58,0,0
87496.61,WALLET,BANK_ERROR,0,0.84,0,1
54588.83,UPI,TIMEOUT,4,0.88,1,0
79895.66,WALLET,TIMEOUT,0,0.52,0,0
33467.25,WALLET,TIMEOUT,1,0.54,0,1
52527.09,UPI,BANK_ERROR,4,0.76,0,1
17549.91,WALLET,TIMEOUT,4,0.33,0,0
39316.27,NET_BANKING,BANK_ERROR,4,0.64,0,0
99019.77,WALLET,INSUFFICIENT_FUNDS,2,0.4,0,0
67613.92,WALLET,INSUFFICIENT_FUNDS,1,0.44,0,1
43542.78,WALLET,LIMIT_EXCEEDED,3,0.97,0,0
75022.72,WALLET,BANK_ERROR,3,0.94,0,1
46545.46,WALLET,INSUFFICIENT_FUNDS,1,0.4,1,0
56323.29,NET_BANKING,TIMEOUT,0,0.95,0,0
23141.82,CARD,NETWORK_ERROR,2,0.85,0,1
42815.64,CARD,INVALID_DETAILS,1,0.88,0,0
4136.79,NET_BANKING,NETWORK_ERROR,1,0.53,0,1
6559.12,CARD,UNKNOWN,3,0.45,0,0
92484.54,WALLET,INSUFFICIENT_FUNDS,2,0.78,0,0
15663.1,NET_BANKING,NETWORK_ERROR,2,0.92,1,0
68551.35,WALLET,TIMEOUT,0,0.5,0,0
53974.98,UPI,NETWORK_ERROR,4,0.59,0,0
23668.24,WALLET,UNKNOWN,2,0.56,0,0
51732.48,NET_BANKING,INVALID_DETAILS,3,0.64,0,0
62548.17,UPI,INVALID_DETAILS,1,0.49,1,0
91842.97,WALLET,INSUFFICIENT_FUNDS,0,0.75,0,1
61688.53,NET_BANKING,LIMIT_EXCEEDED,4,0.76,0,0
3661.49,WALLET,INSUFFICIENT_FUNDS,4,0.7,0,1
71981.88,CARD,UNKNOWN,1,0.69,0,1
94559.58,WALLET,INSUFFICIENT_FUNDS,3,0.4,0,0
62643.15,NET_BANKING,LIMIT_EXCEEDED,0,0.33,0,0
22236.74,WALLET,NETWORK_ERROR,1,0.52,0,0
45260.25,CARD,LIMIT_EXCEEDED,3,0.35,0,0
43433.59,NET_BANKING,TIMEOUT,4,0.75,0,0
57050.42,NET_BANKING,NETWORK_ERROR,0,0.91,0,1
63104.77,CARD,LIMIT_EXCEEDED,0,0.6,0,0
95728.4,NET_BANKING,INSUFFICIENT_FUNDS,4,0.45,0,0
13532.66,NET_BANKING,BANK_ERROR,0,0.94,1,1
77596.78,UPI,TIMEOUT,2,0.37,0,0
9706.87,NET_BANKING,TIMEOUT,2,0.78,0,0
4515.84,CARD,TIMEOUT,3,0.82,0,1
73199.79,CARD,NETWORK_ERROR,0,0.43,0,1
72487.8,UPI,UNKNOWN,1,0.8,0,1
73810.07,CARD,LIMIT_EXCEEDED,1,0.98,0,0
79532.74,UPI,LIMIT_EXCEEDED,2,0.36,0,0
36488.89,CARD,NETWORK_ERROR,3,0.69,1,0
28590.16,WALLET,LIMIT_EXCEEDED,2,0.36,0,0
40960.31,UPI,LIMIT_EXCEEDED,4,0.36,0,0
96341.65,CARD,NETWORK_ERROR,4,0.78,0,1
76830.14,WALLET,INVALID_DETAILS,1,0.91,0,1
49610.1,NET_BANKING,UNKNOWN,1,0.38,0,0
62114.96,CARD,LIMIT_EXCEEDED,0,0.98,0,0
30878.88,UPI,BANK_ERROR,4,0.66,1,0
53065.03,UPI,LIMIT_EXCEEDED,3,0.76,0,1
12143.21,UPI,INVALID_DETAILS,4,0.89,0,1
22087.34,NET_BANKING,TIMEOUT,4,0.79,0,0
23733.71,WALLET,UNKNOWN,3,0.63,0,0
69729.37,UPI,TIMEOUT,0,0.31,0,0
9678.05,UPI,LIMIT_EXCEEDED,3,0.5,0,1
24298.19,CARD,UNKNOWN,1,0.32,0,0
59447.15,WALLET,INSUFFICIENT_FUNDS,3,0.35,1,0
6274.12,WALLET,TIMEOUT,2,0.81,0,0
46193.41,CARD,INSUFFICIENT_FUNDS,3,0.81,0,1
19986.7,WALLET,INVALID_DETAILS,4,0.8,0,0
74563.14,UPI,NETWORK_ERROR,3,0.96,0,0
57546.45,WALLET,UNKNOWN,1,0.34,0,1
34864.31,NET_BANKING,TIMEOUT,4,0.89,0,0
86199.03,CARD,UNKNOWN,1,0.45,0,0
74347.85,NET_BANKING,LIMIT_EXCEEDED,0,0.83,1,0
27797.65,UPI,LIMIT_EXCEEDED,3,0.43,0,0
3546.77,WALLET,NETWORK_ERROR,4,0.83,0,0
69502.21,CARD,LIMIT_EXCEEDED,1,0.47,0,1
57988.1,CARD,BANK_ERROR,4,0.88,0,0
14566.64,NET_BANKING,LIMIT_EXCEEDED,2,0.81,0,0
21551.51,UPI,LIMIT_EXCEEDED,3,0.83,0,0
16926.77,CARD,TIMEOUT,3,0.67,0,0
39939.74,CARD,BANK_ERROR,1,0.66,0,1
25905.95,NET_BANKING,LIMIT_EXCEEDED,2,0.58,0,0
94401.15,NET_BANKING,INSUFFICIENT_FUNDS,3,0.46,0,0
11012.09,NET_BANKING,NETWORK_ERROR,1,0.69,0,1
36155.85,NET_BANKING,INSUFFICIENT_FUNDS,4,0.37,0,0
44221.53,UPI,INVALID_DETAILS,2,0.78,0,1
54131.99,UPI,INSUFFICIENT_FUNDS,2,0.56,0,0
8074.74,CARD,TIMEOUT,0,0.83,0,1
38218.84,NET_BANKING,NETWORK_ERROR,1,0.8,1,1
75429.43,CARD,TIMEOUT,3,0.36,0,0
87789.86,NET_BANKING,INVALID_DETAILS,2,0.49,0,0
41322.01,WALLET,INSUFFICIENT_FUNDS,0,0.46,0,1
95550.46,CARD,BANK_ERROR,3,0.83,0,1
58910.97,NET_BANKING,INVALID_DETAILS,1,0.77,0,0
39362.6,CARD,LIMIT_EXCEEDED,2,0.75,0,1
68078.43,WALLET,INSUFFICIENT_FUNDS,4,0.43,0,0
8960.85,NET_BANKING,INSUFFICIENT_FUNDS,4,0.38,0,0
26332.36,UPI,BANK_ERROR,2,0.86,0,1
74677.76,WALLET,UNKNOWN,3,0.32,0,0
57256.04,NET_BANKING,INVALID_DETAILS,0,0.51,0,0
28865.84,WALLET,TIMEOUT,4,0.52,0,0
75281.52,WALLET,UNKNOWN,2,0.87,0,1
1271.36,UPI,INSUFFICIENT_FUNDS,3,0.96,0,1
27454.76,WALLET,LIMIT_EXCEEDED,2,0.77,0,1
67578.71,WALLET,INVALID_DETAILS,1,0.67,0,0
51681.51,WALLET,INVALID_DETAILS,0,0.77,0,0
46779.77,UPI,BANK_ERROR,4,0.49,0,0
73897.86,CARD,INSUFFICIENT_FUNDS,2,0.89,1,0
70035.66,NET_BANKING,BANK_ERROR,1,0.51,0,0
88756.36,CARD,INVALID_DETAILS,1,0.63,1,0
86014.8,WALLET,LIMIT_EXCEEDED,4,0.38,0,0
88583.4,WALLET,NETWORK_ERROR,3,0.95,0,1
52006.43,CARD,INVALID_DETAILS,0,0.87,0,0
52413.19,NET_BANKING,INSUFFICIENT_FUNDS,0,0.63,1,0
12366.4,NET_BANKING,TIMEOUT,2,0.47,0,0
85697.74,CARD,INSUFFICIENT_FUNDS,4,0.61,0,0
87379.7,WALLET,BANK_ERROR,4,0.92,0,1
49955.65,WALLET,NETWORK_ERROR,4,0.76,0,1
56251.59,UPI,INVALID_DETAILS,1,0.53,0,1
9111.34,UPI,LIMIT_EXCEEDED,1,0.81,0,0
6510.08,WALLET,INVALID_DETAILS,3,0.58,0,0
91101.17,CARD,LIMIT_EXCEEDED,1,0.86,0,0
40549.85,CARD,INSUFFICIENT_FUNDS,0,0.86,0,0
1457.81,UPI,TIMEOUT,0,0.85,0,1
63335.61,WALLET,INVALID_DETAILS,3,0.81,1,0
80154.57,UPI,LIMIT_EXCEEDED,4,0.46,1,0
69676.82,WALLET,TIMEOUT,2,0.67,0,1
41279.66,UPI,UNKNOWN,3,0.84,0,0
44443.36,WALLET,TIMEOUT,3,0.55,0,0
16435.89,UPI,TIMEOUT,4,0.48,0,1
91984.03,UPI,BANK_ERROR,2,0.53,0,1
44027.6,CARD,TIMEOUT,4,0.97,0,1
74447.57,NET_BANKING,NETWORK_ERROR,1,0.95,0,1
1505.86,UPI,TIMEOUT,2,0.83,0,1
9110.87,NET_BANKING,BANK_ERROR,1,0.48,0,1
12951.87,CARD,TIMEOUT,4,0.7,0,0
84135.95,CARD,TIMEOUT,3,0.71,0,0
23439.54,NET_BANKING,BANK_ERROR,1,0.66,0,1
94673.62,CARD,TIMEOUT,1,0.91,0,1
34033.35,CARD,INSUFFICIENT_FUNDS,0,0.46,0,0
73468.23,UPI,INSUFFICIENT_FUNDS,4,0.77,0,0
93592.76,UPI,BANK_ERROR,3,0.31,0,0
20066.96,UPI,INVALID_DETAILS,4,0.9,1,0
40163.06,UPI,BANK_ERROR,2,0.74,1,1
46741.63,WALLET,INSUFFICIENT_FUNDS,4,0.66,0,0
11810.34,WALLET,LIMIT_EXCEEDED,3,0.67,0,0
35975.95,NET_BANKING,INVALID_DETAILS,1,0.37,0,0
22634.56,CARD,TIMEOUT,2,0.32,0,0
45305.07,WALLET,LIMIT_EXCEEDED,4,0.55,0,0
52854.22,CARD,INVALID_DETAILS,4,0.33,1,0
47140.54,CARD,INVALID_DETAILS,1,0.35,0,0
59589.36,NET_BANKING,UNKNOWN,4,0.86,0,0
78048.05,UPI,BANK_ERROR,2,0.31,0,0
65110.37,WALLET,INVALID_DETAILS,0,0.57,0,0
42046.34,UPI,UNKNOWN,2,0.86,1,0
14661.43,NET_BANKING,INVALID_DETAILS,4,0.36,0,0
31386.74,WALLET,TIMEOUT,1,0.4,0,0
24580.34,WALLET,NETWORK_ERROR,1,0.69,0,0
61701.13,NET_BANKING,INSUFFICIENT_FUNDS,1,0.68,0,0
41768.44,WALLET,UNKNOWN,2,0.43,0,0
3615.48,CARD,INVALID_DETAILS,0,0.31,0,0
94031.46,WALLET,INVALID_DETAILS,3,0.45,0,0
79575.58,CARD,INVALID_DETAILS,1,0.42,0,0
27156.22,CARD,LIMIT_EXCEEDED,0,0.59,0,1
12822.32,UPI,NETWORK_ERROR,4,0.65,0,0
74905.09,CARD,UNKNOWN,1,0.58,0,0
76994.98,CARD,INVALID_DETAILS,3,0.65,1,0
9590.89,WALLET,UNKNOWN,0,0.84,1,0
49817.06,WALLET,NETWORK_ERROR,2,0.73,1,1
75247.1,CARD,INVALID_DETAILS,2,0.58,1,0
49628.88,CARD,INVALID_DETAILS,1,0.67,1,0
78744.72,NET_BANKING,BANK_ERROR,4,0.94,0,1
34804.67,UPI,LIMIT_EXCEEDED,1,0.6,0,0
59544.79,CARD,TIMEOUT,2,0.47,0,0
40626.03,NET_BANKING,LIMIT_EXCEEDED,1,0.64,0,0
15404.8,UPI,LIMIT_EXCEEDED,4,0.74,0,0
95254.04,CARD,NETWORK_ERROR,1,0.5,0,0
59689.03,CARD,INSUFFICIENT_FUNDS,1,0.86,0,0
50688.19,UPI,INSUFFICIENT_FUNDS,4,0.67,0,0
62378.83,WALLET,TIMEOUT,0,0.92,1,1
40534.94,WALLET,NETWORK_ERROR,3,0.59,1,0
8650.9,UPI,BANK_ERROR,1,0.38,0,0
72838.94,WALLET,INVALID_DETAILS,2,0.97,1,0
71240.23,UPI,INVALID_DETAILS,4,0.91,0,0
12701.01,CARD,BANK_ERROR,1,0.55,1,0
40408.72,UPI,UNKNOWN,1,0.65,0,0
3078.25,NET_BANKING,UNKNOWN,3,0.43,1,0
88485.62,UPI,BANK_ERROR,2,0.85,0,0
91166.45,UPI,TIMEOUT,0,0.71,1,0
19374.43,WALLET,INVALID_DETAILS,2,0.32,0,0
67348.37,CARD,UNKNOWN,4,0.58,0,0
66196.3,UPI,TIMEOUT,0,0.66,0,1
85143.63,CARD,UNKNOWN,4,0.92,0,0
70348.47,WALLET,INSUFFICIENT_FUNDS,1,0.95,0,1
76359.41,NET_BANKING,LIMIT_EXCEEDED,2,0.41,0,0
86030.69,NET_BANKING,INSUFFICIENT_FUNDS,0,0.94,0,0
93595.56,WALLET,TIMEOUT,2,0.66,0,0
25861.22,UPI,TIMEOUT,3,0.37,0,0
74195.32,UPI,INVALID_DETAILS,1,0.92,0,0
94347.66,WALLET,NETWORK_ERROR,3,0.76,0,0
5282.6,UPI,LIMIT_EXCEEDED,0,0.91,0,0
78101.4,CARD,BANK_ERROR,0,0.42,0,0
77014.13,CARD,INSUFFICIENT_FUNDS,3,0.84,0,0
66443.62,WALLET,LIMIT_EXCEEDED,4,0.78,0,0
70537.33,UPI,LIMIT_EXCEEDED,3,0.88,0,0
34706.1,UPI,INSUFFICIENT_FUNDS,1,0.81,0,1
12683.69,NET_BANKING,UNKNOWN,0,0.94,1,1
74841.55,WALLET,UNKNOWN,0,0.9,0,1
10669.58,UPI,UNKNOWN,4,0.87,0,0
28408.7,NET_BANKING,INSUFFICIENT_FUNDS,3,0.31,0,0
3955.79,CARD,INVALID_DETAILS,3,0.48,0,0
68583.57,NET_BANKING,LIMIT_EXCEEDED,0,0.63,0,1
30852.39,UPI,NETWORK_ERROR,4,0.54,0,1
84873.21,NET_BANKING,TIMEOUT,3,0.81,1,0
34866.95,UPI,INSUFFICIENT_FUNDS,3,0.94,0,0
63186.47,UPI,TIMEOUT,2,0.76,0,1
90710.34,CARD,UNKNOWN,3,0.39,0,0
75976.22,WALLET,BANK_ERROR,4,0.57,0,0
52448.29,NET_BANKING,UNKNOWN,3,0.9,1,0
67674.71,WALLET,INVALID_DETAILS,0,0.38,0,0
74728.15,NET_BANKING,INSUFFICIENT_FUNDS,1,0.34,0,0
13647.62,UPI,INVALID_DETAILS,1,0.52,0,1
15561.47,WALLET,UNKNOWN,0,0.3,0,0
62120.47,WALLET,INSUFFICIENT_FUNDS,3,0.42,0,1
77385.11,UPI,INVALID_DETAILS,2,0.92,0,0
19247.57,UPI,LIMIT_EXCEEDED,2,0.55,0,0
83017.44,CARD,NETWORK_ERROR,1,0.46,0,0
1159.56,UPI,BANK_ERROR,4,0.48,0,1
11345.78,NET_BANKING,INVALID_DETAILS,0,0.49,0,0
79106.8,CARD,NETWORK_ERROR,1,0.76,0,1
76324.88,CARD,INVALID_DETAILS,2,0.33,0,0
93090.73,CARD,BANK_ERROR,0,0.45,1,0
90169.53,UPI,LIMIT_EXCEEDED,0,0.74,0,0
15485.08,NET_BANKING,BANK_ERROR,3,0.53,0,0
80650.49,CARD,INVALID_DETAILS,2,0.55,0,0
94443.93,NET_BANKING,UNKNOWN,1,0.58,0,0
14798.76,WALLET,UNKNOWN,1,0.51,0,1
32532.01,NET_BANKING,INSUFFICIENT_FUNDS,0,0.91,1,0
55577.09,NET_BANKING,INSUFFICIENT_FUNDS,1,0.47,0,0
19075.45,WALLET,BANK_ERROR,0,0.97,0,1
91550.63,UPI,LIMIT_EXCEEDED,1,0.67,0,0
82865.67,WALLET,INSUFFICIENT_FUNDS,1,0.34,0,1
84279.39,CARD,INVALID_DETAILS,3,0.68,1,0
75131.51,CARD,TIMEOUT,1,0.36,0,1
89898.55,UPI,NETWORK_ERROR,2,0.45,0,0
28097.61,NET_BANKING,NETWORK_ERROR,1,0.7,1,1
70928.82,NET_BANKING,NETWORK_ERROR,1,0.45,1,0
10120.13,UPI,INVALID_DETAILS,2,0.45,0,0
93317.27,CARD,LIMIT_EXCEEDED,3,0.87,0,1
5047.96,CARD,UNKNOWN,2,0.45,0,0
74019.85,NET_BANKING,UNKNOWN,4,0.79,0,0
9685.87,WALLET,LIMIT_EXCEEDED,3,0.34,0,0
15767.92,NET_BANKING,BANK_ERROR,3,0.6,0,0
29202.37,UPI,BANK_ERROR,1,0.38,0,0
32488.55,UPI,TIMEOUT,0,0.5,0,0
73317.67,CARD,UNKNOWN,3,0.68,0,0
49888.77,UPI,TIMEOUT,0,0.45,0,0
76350.86,WALLET,INSUFFICIENT_FUNDS,0,0.76,0,0
16624.4,CARD,INSUFFICIENT_FUNDS,1,0.84,1,0
92829.16,WALLET,UNKNOWN,4,0.41,1,0
13799.5,NET_BANKING,INVALID_DETAILS,1,0.71,0,0
72331.29,NET_BANKING,INVALID_DETAILS,4,0.98,0,0
4150.06,WALLET,TIMEOUT,3,0.32,0,0
9902.82,CARD,NETWORK_ERROR,2,0.44,0,0
58038.67,UPI,INSUFFICIENT_FUNDS,4,0.75,0,1
26508.13,UPI,INSUFFICIENT_FUNDS,3,0.81,0,1
75835.65,UPI,NETWORK_ERROR,4,0.78,0,1
94994.2,UPI,INSUFFICIENT_FUNDS,3,0.79,1,0
98494.3,NET_BANKING,LIMIT_EXCEEDED,2,0.41,1,0
20134.69,UPI,BANK_ERROR,3,0.43,0,0
49141.68,WALLET,TIMEOUT,4,0.63,0,1
78937.14,WALLET,INSUFFICIENT_FUNDS,1,0.87,0,1
59763.72,NET_BANKING,BANK_ERROR,4,0.32,1,0
18326.04,WALLET,UNKNOWN,1,0.43,1,0
49255.85,WALLET,INSUFFICIENT_FUNDS,2,0.89,0,1
61174.06,NET_BANKING,NETWORK_ERROR,4,0.96,0,0
41563.47,NET_BANKING,TIMEOUT,4,0.41,0,0
1770.24,UPI,UNKNOWN,4,0.95,0,1
82017.64,NET_BANKING,UNKNOWN,3,0.78,0,0
80172.82,UPI,NETWORK_ERROR,3,0.45,0,0
57443.44,WALLET,INVALID_DETAILS,1,0.56,0,0
39743.14,UPI,UNKNOWN,1,0.82,0,1
67625.36,UPI,NETWORK_ERROR,4,0.84,1,0
89632.61,NET_BANKING,LIMIT_EXCEEDED,3,0.37,0,0
61997.22,CARD,UNKNOWN,3,0.62,0,0
67943.98,UPI,UNKNOWN,3,0.76,0,1
83750.96,WALLET,INSUFFICIENT_FUNDS,4,0.59,0,0
53836.05,WALLET,UNKNOWN,0,0.32,1,0
20446.42,NET_BANKING,LIMIT_EXCEEDED,3,0.97,0,0
83143.94,NET_BANKING,UNKNOWN,1,0.95,0,1
27518.42,WALLET,INSUFFICIENT_FUNDS,1,0.56,0,0
65956.36,NET_BANKING,LIMIT_EXCEEDED,3,0.85,0,0
65754.35,WALLET,TIMEOUT,4,0.48,1,0
74585.87,NET_BANKING,NETWORK_ERROR,1,0.49,0,0
64953.56,CARD,NETWORK_ERROR,0,0.83,0,1
64921.62,NET_BANKING,INVALID_DETAILS,4,0.72,0,0
26240.48,UPI,BANK_ERROR,3,0.85,0,0
3737.54,WALLET,LIMIT_EXCEEDED,0,0.55,1,0
37501.41,WALLET,LIMIT_EXCEEDED,1,0.43,1,0
38287.6,UPI,INVALID_DETAILS,2,0.85,0,0
6008.58,NET_BANKING,INSUFFICIENT_FUNDS,2,0.3,0,0
70799.12,UPI,NETWORK_ERROR,0,0.33,0,0
87000.26,WALLET,INVALID_DETAILS,4,0.59,0,0
46994.27,WALLET,NETWORK_ERROR,3,0.89,0,0
95188.51,WALLET,BANK_ERROR,4,0.72,0,0
78364.68,NET_BANKING,UNKNOWN,0,0.34,0,0
43902.96,WALLET,UNKNOWN,4,0.37,1,0
